imgid,timestamp_seconds,tx,ty,tz,qx,qy,qz,qw
6661,229.004211,465690.542148,5247887.445457,473.924314,0.6849361366494293,0.02689064319028358,-0.0009695649391779498,0.7281060650512368
6691,229.995641,465690.733075,5247888.323989,474.000146,0.6851457628906199,0.011369088922459917,0.01608701990898087,0.7281395712365534
6721,230.995707,465691.075771,5247889.079467,473.97138,0.6863033565320438,0.012659650184143799,0.01696103803090116,0.7270073997278019
6751,231.998398,465691.537559,5247889.501004,473.934197,0.6874272818254943,0.0110541056990558,0.019512071846466972,0.7259068934797801
6781,234.396748,465691.952848,5247889.46488,473.902694,0.6880064237119694,0.0077963281521302484,0.022339269633678393,0.7253187817991784
6811,235.397579,465692.27627,5247889.094481,473.927291,0.6876468037188884,0.022465026815124342,0.009549838827154135,0.7256348919971858
6841,236.397499,465692.43507,5247888.715732,473.891397,0.6869411594051451,0.034331439795067926,-0.00019829233541916735,0.7259016162241703
6871,237.407541,465692.399692,5247888.432959,473.648735,0.6762401682290614,0.11506537608237384,-0.07691794165960199,0.7235625918684595
6901,238.402464,465692.312175,5247888.277315,473.402652,0.6679426083230376,0.1523715392122704,-0.11076015219871861,0.719977620978331
6931,239.405365,465692.447884,5247888.363892,473.363824,0.6539449660801706,0.20565659645323417,-0.1589210514899068,0.7104966186175824
6961,240.407358,465692.742601,5247888.782076,473.430617,0.6550770836121939,0.19684208680510398,-0.14869100837578977,0.7141555792798552
6991,241.407298,465693.147268,5247889.250665,473.513984,0.6566913093100262,0.1925759567995166,-0.14346192937861535,0.7149053783252712
7021,242.404793,465693.60394,5247889.563442,473.616261,0.6528174754965439,0.20496617527475086,-0.15396751547196544,0.712819903523288
7051,243.409623,465694.008206,5247889.712672,473.80425,0.6525599421235977,0.203871425654376,-0.15077135732758357,0.7140517919219146
7081,244.405451,465694.414612,5247889.777763,473.930127,0.6529675483565792,0.20350178692088128,-0.14874096326172484,0.7142104237276162
7111,245.407373,465694.833987,5247889.812186,473.88457,0.6513159208306629,0.20839822222715043,-0.15258422378293357,0.7134954848474014
7141,246.405141,465695.217184,5247889.834596,473.822138,0.6516551204233666,0.20552665617237476,-0.14840678036197502,0.7148984719323455
7171,247.40681,465695.586212,5247889.928146,473.798838,0.6502150268565892,0.208927554406975,-0.14991997561887882,0.7149081736627723
7201,248.404031,465696.068755,5247890.116217,473.722971,0.6503979234388653,0.2075581701384338,-0.1496279518562577,0.7152018059390639
7231,249.413674,465696.606762,5247890.300335,473.629554,0.6485930207283795,0.21389479828858945,-0.1542225497289345,0.7139968584543113
7261,250.410303,465697.102033,5247890.559831,473.591627,0.6453846354150827,0.2191518939323607,-0.1580713703873066,0.7144680270102218
7291,251.408057,465697.615787,5247891.020236,473.601659,0.643131586028923,0.22305092152671402,-0.1607453604435122,0.7146964240528219
7321,252.408088,465698.18769,5247891.571574,473.571328,0.641765883958661,0.2279022041072486,-0.16477231877220722,0.7134754505350879
7351,253.411118,465698.763564,5247892.043259,473.621283,0.6398388996615769,0.22986707148771987,-0.1667339229610839,0.7141198154788376
7381,254.402031,465699.433251,5247892.41881,473.869786,0.6435942800322862,0.22029908001493403,-0.15768822680571895,0.715813621818672
7411,255.408061,465700.268806,5247892.781483,474.107486,0.6414159280946383,0.22706990084002585,-0.162938995774124,0.7144758575173233
7441,256.404609,465700.882185,5247893.197653,474.158558,0.639647296127347,0.23072299194336698,-0.16539125538068236,0.7143276350452058
7471,257.408364,465701.329619,5247893.662934,474.107726,0.640275748524001,0.2303813202738245,-0.16340932184789708,0.7143310203638995
7501,258.406437,465701.814887,5247894.140314,474.033202,0.6371624779322183,0.23891403837414982,-0.168303071611123,0.7131746876251931
7531,259.41165,465702.37554,5247894.545421,473.992232,0.6375163566383115,0.23684366481241453,-0.1676755265224235,0.7136966381189321
7561,260.398511,465703.000123,5247894.964367,474.02188,0.6298685000973481,0.2594182872813049,-0.18755480963056398,0.7076658944682824
7591,261.41148,465703.659728,5247895.542583,474.164234,0.6383440626192798,0.23423534648010244,-0.16448320823970428,0.7145599585655731
7621,262.412392,465704.36324,5247895.860376,474.333409,0.6411617319176953,0.22926282218591504,-0.1601274295254404,0.7146393483437824
7651,263.406242,465705.23594,5247896.017743,474.599683,0.638963097521541,0.23314808115534358,-0.16357710285612054,0.7145702650407848
7681,264.402342,465706.041799,5247896.205784,474.812397,0.6383316043845657,0.23441768079463673,-0.16372991913945947,0.7146842850890707
7711,265.406204,465706.707659,5247896.456037,474.927882,0.6378494873043633,0.23466697926058658,-0.1615454922800363,0.715529520225597
7741,266.404027,465707.28702,5247896.812293,475.03526,0.6373496441308725,0.23493260602842542,-0.16015703346619328,0.7161995716155181
7771,267.405774,465707.876282,5247897.169426,475.138996,0.6386577567348207,0.23068655295899962,-0.15690282618158707,0.7171342183877241
7801,268.404556,465708.494087,5247897.496871,475.250229,0.6420155925708858,0.21959039255997553,-0.14684288433718629,0.7197452366711056
7831,269.408173,465709.117788,5247897.698958,475.333026,0.638358537333389,0.2312242288736408,-0.1567474841119285,0.7172614307349496
7861,270.406031,465709.666008,5247897.938271,475.391397,0.6388963372203235,0.23013310981385848,-0.15618546709502817,0.717256106228567
7891,271.414196,465710.100547,5247898.28815,475.394569,0.636378386549043,0.23411518535706785,-0.1587495233339586,0.7176428206006825
7921,272.409028,465710.521384,5247898.836833,475.395092,0.6355348933438432,0.23538135688370806,-0.1594154718446194,0.7178284777790388
7951,273.405059,465711.040618,5247899.386118,475.45761,0.6382219732389717,0.23303801207307176,-0.16075306010448803,0.7159081306082695
7981,274.401682,465711.709764,5247899.821711,475.558032,0.63652708627021,0.237897619566901,-0.16499877412859798,0.7148520095689865
8011,275.411976,465712.365475,5247900.299588,475.706408,0.6346367334231162,0.23922913173302093,-0.16470133022318595,0.716155786783165
8041,276.40943,465713.014621,5247900.883518,475.794368,0.6334662350886279,0.24290404916539893,-0.16800079679520785,0.7151880061759062
8071,277.408384,465713.538089,5247901.429132,475.848753,0.6367669428080854,0.23382721091192854,-0.15975022386918164,0.7171698278355966
8101,278.406387,465714.158133,5247901.881656,475.969859,0.6338209959873428,0.24229227277306153,-0.1687912966535344,0.7148950257024423
8131,279.407234,465714.88051,5247902.29887,476.101466,0.6367090020286544,0.23675882480450033,-0.16491281206452751,0.7150878757396439
8161,280.401755,465715.579762,5247902.643575,476.208608,0.637325487517217,0.23592930944150137,-0.16438815697039927,0.7149336457009652
8191,281.403536,465716.236333,5247902.997884,476.297565,0.6351890530527792,0.2408125056514802,-0.16849878849126604,0.7142495098218444
8221,282.401417,465716.875558,5247903.475606,476.314894,0.6346089389245703,0.24182458230222528,-0.16997784112949926,0.7140727550861606
8251,283.402438,465717.504867,5247903.976401,476.41457,0.6349561128618764,0.2396865921247867,-0.16747610127833973,0.7150754000771874
8281,284.407327,465718.188018,5247904.546925,476.576305,0.6364325837744816,0.23727478791656959,-0.1668737647284271,0.7147079039542279
8311,285.408163,465718.91714,5247905.128278,476.793042,0.6350291900202987,0.24119088336275307,-0.17002668625516165,0.7139018220777609
8341,286.402784,465719.686725,5247905.665878,477.017025,0.6363183927502097,0.23707028870729213,-0.16600064637893897,0.7150806714363114
8371,287.406847,465720.421276,5247906.07686,477.17436,0.6370034102237376,0.23773013175259594,-0.16808191268108075,0.7137643241642802
8401,288.408534,465721.102545,5247906.402168,477.306927,0.6364359648014981,0.23972762051899427,-0.17033524259755603,0.7130679040573339
8431,289.409433,465721.829719,5247906.833821,477.328892,0.6379356048349142,0.2351827917290485,-0.16631387559619856,0.7141896900282272
8461,290.402186,465722.482461,5247907.23959,477.38673,0.6380945384740172,0.2360177013888473,-0.16717774392963836,0.713570323468789
8491,291.414112,465723.063587,5247907.557647,477.47848,0.6381188064265167,0.23477418480169235,-0.1655767933737162,0.7143317132338282
8521,292.412974,465723.717548,5247907.948042,477.518877,0.6360815867642778,0.24126037233261302,-0.1713723499183124,0.7126185272674594
8551,293.414023,465724.430114,5247908.344831,477.543372,0.635807759766533,0.24267051507491388,-0.17305475462741907,0.7119772226938039
8581,294.4127,465725.131799,5247908.653946,477.579905,0.6369960448629842,0.2383355925745444,-0.1693912299667898,0.7132592763865003
8611,295.413456,465725.908654,5247909.023044,477.657454,0.6351862894913667,0.24380441830981106,-0.1750604572390414,0.7116541432227188
8641,296.40703,465726.646293,5247909.491084,477.840129,0.6317137841131166,0.2512004805770739,-0.18150917686292317,0.710556424384354
8671,297.409211,465727.436811,5247910.154545,478.202825,0.6343035026006033,0.24239100815683728,-0.17315032855223336,0.7133895355803672
8701,298.407106,465728.171254,5247910.807297,478.49172,0.6363481909796147,0.23878828069274005,-0.16961665458521652,0.7136324875789332
8731,299.411176,465728.897252,5247911.359345,478.681554,0.6380373584745254,0.2348279430335851,-0.16728281615570112,0.7139892336586618
8761,300.411031,465729.522954,5247911.809021,478.720854,0.6370866320072618,0.23743004852964633,-0.16865952019197608,0.7136536706424665
8791,301.415045,465730.062385,5247912.180791,478.659343,0.6347558991032504,0.24258596673183558,-0.17247566201031675,0.7130842469950573
8821,302.408665,465730.607216,5247912.57185,478.581072,0.6348163017719116,0.24100667468223974,-0.17067678534410805,0.7139982357876267
8851,303.409557,465731.210654,5247913.036988,478.595896,0.6335312317484815,0.24392766072715544,-0.17332892787256168,0.7135086246808636
8881,304.410501,465731.947523,5247913.498609,478.746775,0.6359823068445274,0.23916076170146905,-0.17083091264345657,0.7135442766419545
8911,305.414543,465732.747307,5247913.817252,478.855457,0.6339581439793286,0.24512289589326175,-0.1759260330723078,0.7120827679972515
8941,306.400271,465733.4646,5247914.065962,478.957796,0.6371727993219692,0.23911635323984132,-0.17128422178679592,0.7123874709625209
8971,307.402113,465734.190907,5247914.238744,479.127878,0.6400263087178358,0.23353854150703257,-0.16781933749383807,0.7125045569980017
9001,308.398059,465734.964355,5247914.358385,479.252014,0.6389006156278759,0.23572042149401312,-0.17010017910605915,0.7122554424566321
9031,309.398956,465735.76346,5247914.632159,479.321027,0.6389425907694729,0.23708365794520603,-0.17110072059595127,0.7115252969836425
9061,310.399791,465736.406967,5247915.064472,479.471025,0.6380485922994158,0.2386250858209332,-0.17154134547317082,0.7117061395512478
9091,311.408511,465736.941631,5247915.567422,479.679974,0.6365356528455998,0.2401888053758049,-0.1706737925757541,0.7127427003879999
9121,312.403404,465737.318512,5247915.964536,479.790831,0.6385958400427043,0.2345636378933374,-0.16596636595305206,0.7138840369631008
9151,313.406146,465737.757603,5247916.266432,479.804175,0.637251661742264,0.24151619066830432,-0.17444517393868259,0.7107384403149286
9181,314.409094,465738.26895,5247916.517963,479.79761,0.6371860240754722,0.24035079320603497,-0.17187659994848378,0.7118173229967577
9211,315.408143,465738.721001,5247916.678388,479.791219,0.6338244970337383,0.24698086172605188,-0.17651805042969262,0.7114129172101714
9241,316.399654,465738.985284,5247916.814826,479.797964,0.6297888668400315,0.2493357942171396,-0.17333202767639083,0.7149501053276713
9271,317.400403,465738.917604,5247917.090416,479.830773,0.6014642852363673,0.3076743585486668,-0.21784174328654715,0.7043594093633238
9301,318.397283,465738.765929,5247917.508402,479.83044,0.6036073991247176,0.31006925193904256,-0.2208069230337996,0.7005422681496114
9331,319.406511,465738.793827,5247917.877636,479.761456,0.6063555005731458,0.30574220388783085,-0.21795937667547383,0.700962496718434
9361,320.403128,465738.877341,5247918.176603,479.755263,0.606239380159167,0.3044582680605368,-0.21517814882354344,0.7024794240564488
9391,321.404028,465739.040273,5247918.581964,479.707601,0.544911350389238,0.4176654538718046,-0.3085093322522123,0.658368575170725
9421,322.398799,465739.33799,5247918.818216,479.987411,0.11357281499304162,0.6783333862693824,-0.07102724455839315,0.7224404219707748
9451,323.402787,465739.611122,5247918.996435,480.133858,-0.11518477685426434,0.6796018404190781,0.14459423200973137,0.7099058485105973
9481,324.403494,465739.925684,5247919.246473,480.089838,-0.08824103017976911,0.6830230434574188,0.11955533084961004,0.7151220634020587
9511,325.404247,465740.114557,5247919.41023,480.057782,-0.1244066908677797,0.6753563155038025,0.15783386471201882,0.7095810690305411
9541,326.395953,465740.293448,5247919.738193,480.000819,-0.16362168993515916,0.6656002577956407,0.19800071002097486,0.7007138918533933
9571,327.39985,465740.544851,5247919.982063,479.938976,-0.2605246071703212,0.6335651475616556,0.2932135561554466,0.6668942519924763
9601,328.398977,465740.768122,5247920.367409,479.840498,-0.3409278304211438,0.5930965083474642,0.37363621051115015,0.6264189719550691
9631,329.400048,465740.804104,5247920.755265,479.686708,-0.3743137373039269,0.5725366863350082,0.4068036328720046,0.6054764843891416
9661,330.403009,465740.831579,5247921.110358,479.607109,-0.2989852397098904,0.6138781647155023,0.33427317363908304,0.6496328737882663
9691,331.407805,465740.922154,5247921.405182,479.559038,-0.41242762850726544,0.5425276135983819,0.44808030302689855,0.5786115119546452
9721,332.406946,465741.015209,5247921.74241,479.39869,-0.4106574502044172,0.5441700256762855,0.4460267551534493,0.5799134206365313
9751,333.407662,465741.130202,5247922.151239,479.29598,-0.43819204900331377,0.5215808132564308,0.4741103472497321,0.5578176781563814
9781,334.396371,465741.218818,5247922.666806,479.217087,-0.47593878944747137,0.4865500046031788,0.5125740077136616,0.5234684788373386
9811,335.40158,465741.194228,5247923.25823,479.177793,-0.3927432694221081,0.5552985863212822,0.4305516539835486,0.5933139789396922
9841,336.399036,465741.043273,5247923.64874,479.377948,-0.5156175670929847,0.4440721855020842,0.5525948239072397,0.4812248737954438
9871,337.400052,465740.961841,5247924.088824,479.455502,-0.39394675029173104,0.5559484825563116,0.4301348178646059,0.5922088154852994
9901,338.398171,465740.880001,5247924.510432,479.476775,-0.46502960139267896,0.49748061652062847,0.5013587339666365,0.5337601763809219
9931,339.40018,465740.69989,5247924.913975,479.456531,-0.4764197029526387,0.4832099668975599,0.515951580613446,0.5228062365655802
9961,340.401044,465740.628872,5247925.233437,479.265492,-0.6043446375585625,0.3170263582260311,0.6402744752237624,0.3525768620047063
9991,341.404031,465740.757249,5247925.44534,479.060486,-0.6001453645256363,0.32205013824860373,0.6378742060817792,0.359479828513348
10021,342.39583,465740.898102,5247925.68813,478.85102,-0.6791978271761776,0.09966437119581523,0.7146496111684038,0.13428796643836324
10051,343.40674,465740.92226,5247926.043118,478.840568,-0.6455353805979189,0.2185299994081046,0.6849594041805025,0.2576030403152977
10081,344.407589,465740.850165,5247926.578662,478.900881,-0.6453893868211933,0.22643924208442354,0.681064717607648,0.2614357654430829
10111,345.407533,465740.527304,5247927.03163,479.014403,-0.6518851523382382,0.20207431652786598,0.6903534642956273,0.24004960548972795
